household_id,device_category,device_brand,device_model,maintenance_status,installation_region,runtime_hours,device_power_kw,motor_speed_rpm,efficiency_ratio,energy_draw_kwh,heat_output,cooling_load,device_voltage,device_current,device_temperature
2528,Washer,Samsung,M3,Critical,East,18.639849823676226,5.480541464008055,2443.1974273430114,0.7833636276797106,26.607354717188933,46.05011716005369,42.20147396968503,215.4197886877279,22.731298768370884,41.13337755239053
4556,Dryer,Whirlpool,M1,Critical,North,11.388327835368651,2.4745211049531277,1142.2593421053625,0.8941711379006387,26.453224405046875,71.27830370617319,28.595611539449713,237.4310332455422,17.291926207925755,23.410582755848964
4890,Washer,Samsung,M3,Average,West,15.310510446898366,6.471033784956651,1541.6249983766093,0.7657253841165059,18.18431468616304,37.103158950383516,31.41672284892249,228.34456235970276,18.94482984302072,46.630574604512404
9838,HVAC,Whirlpool,M2,Critical,East,1.6313686442900877,0.9608089954110801,1243.2371739117125,0.8976330686235185,25.399985053444937,68.83178408853922,9.306842936726758,245.67827578968698,24.037932280189104,63.56704519009471
6393,Washer,Samsung,M2,Average,West,20.788323476053197,3.3279248177594694,2929.271366071932,0.9810162069244455,10.438624748603798,52.67261757216074,13.513280659776017,242.30644525114593,23.881911040116755,63.470417742944335
9792,Dryer,Whirlpool,M1,Average,North,18.156805341487658,5.385963742374617,1908.0156291537962,0.9910877809519751,4.383614274949004,12.157888560213225,43.65676944367696,228.68613771676792,10.78001133984822,66.48057161871557
9433,HVAC,Whirlpool,M1,Critical,West,6.030685454126745,6.2545841323101925,2593.6409851832086,0.8199610570899871,22.284074513576186,38.12168420879544,58.52245386574405,239.62244735030623,9.804813827202093,45.967082902474814
8513,HVAC,LG,M3,Critical,North,16.388133719293656,7.615773773024079,2378.635977981108,0.5213402216339944,26.672292756636903,22.648121609561954,8.306576617715837,217.29460636111665,13.855990247371125,54.019305860890775
3612,Washer,Whirlpool,M3,Critical,East,1.8901148906873841,0.583265842213035,1592.5154155985165,0.5074201814886359,37.78534305035262,72.38597435843752,30.46873739997598,237.7000867071867,11.805707657164099,54.28375989635855
8041,HVAC,Whirlpool,M3,Critical,South,13.672503631082243,3.2446748554705755,2212.30567037849,0.6028382818776687,15.98039902153287,40.03157327524104,49.797691859233375,242.55830124360563,12.545983887875478,47.14924221927327
7235,Washer,Samsung,M2,Good,West,17.411942659778298,1.9381716139804173,1244.4963842533502,0.9273977076184088,2.646159063832214,57.31277986120969,25.95075611715349,232.38878030777929,21.016176264397487,52.854098711908634
6486,HVAC,Samsung,M3,Good,South,23.658523901245786,2.514226074948478,2734.1484881183096,0.9865531843506478,4.206108898651866,65.84525235722208,18.479277965725423,240.6384637238876,12.687527088946835,60.70497383104112
8099,Dryer,LG,M2,Good,South,22.02106929434435,0.43181746230516593,1354.916704604154,0.6171395306654186,24.805832075421254,67.0254894017819,18.987575661541783,235.60670986836337,16.178723788699646,55.164939888985444
1775,Dryer,LG,M1,Critical,North,17.81834728625424,7.575806608461783,1643.0899062832243,0.6386882599695266,19.800735363992253,20.967792483606022,43.692377770214286,230.9068837205892,7.34207032868468,29.93362879337072
9226,Washer,LG,M3,Good,South,6.439064254048806,1.887678368742744,720.3542315398427,0.8664375692792644,33.099971501302946,69.65937530560421,48.68798314938121,242.8413897192532,14.116850968019069,54.89705258907799
4152,Refrigerator,Samsung,M3,Good,West,17.161387169016635,7.564794629397174,1971.6973701774277,0.989463684756257,12.825343911697432,67.17627980478356,8.752473343981244,213.56065527115882,5.287820227317077,63.07417512165276
2585,Refrigerator,Samsung,M1,Average,South,4.11649498640169,2.519704290515848,2869.7951255991075,0.7874675120311533,10.626896775462098,34.169867503748094,5.595660351890436,215.80559007761073,17.56315127547455,58.1053882075792
4943,Refrigerator,LG,M1,Average,North,10.129383469208568,2.8685638788546086,2469.5833393621488,0.9455407331881962,33.17397853291839,66.7525259793793,50.66562473406926,244.78488890434605,16.234872802992165,47.15099595187347
8555,HVAC,Samsung,M3,Average,North,23.09573553906518,3.67566108182882,2783.7798411583735,0.7965029193893038,15.021172093780928,25.003631832137806,48.589094674420295,211.54858848278027,10.248124083171554,42.82033981395321
4073,Refrigerator,Whirlpool,M3,Good,North,1.1611541986812877,0.3605046714490329,1014.4359422482947,0.7272410252830275,14.898767117820077,69.0460461760695,44.64232064145058,233.32946449194023,19.157005493312095,63.60700213829528
2021,HVAC,Samsung,M1,Average,East,22.241627997609264,3.970441319293176,2790.855907281074,0.7633787644812454,36.92532075404353,14.785392845299224,43.847114991813314,236.74442629078953,15.820073538658457,27.389683338612386
4843,Dryer,Samsung,M3,Good,West,20.71465566923049,5.139508544106916,1215.926415879676,0.6260034031691839,4.1091070522662045,11.804243473464416,13.480982522208503,245.73696115236936,13.980011212948178,50.70870004435386
8989,Refrigerator,Samsung,M1,Critical,North,20.01599483248192,5.698656527851108,2110.9482576963637,0.7694313776903685,23.392094032890487,45.67204968308571,7.298042740806128,246.72152901112847,7.66109190902452,42.48127920312573
7873,Refrigerator,Samsung,M2,Good,South,4.820787544135632,7.2890493576140445,1122.2111590712523,0.5998440380145177,25.799367304539352,64.46097425597353,43.57020983601603,221.8123886690774,12.582573843668147,65.40217314496871
6675,Refrigerator,Samsung,M2,Average,West,7.907395853646234,4.896404227670375,2862.1670666952577,0.6970290577514227,21.358388390815463,49.563230505845844,28.47828851714304,238.94303155233072,16.69437700761349,31.078822869067018
1161,Dryer,LG,M3,Critical,South,22.633680251252475,0.9203880472273112,2175.685400943444,0.6545625289069225,6.474359923709561,25.795807661469002,58.51673849825663,242.02433335261915,5.445235206166559,24.359871725248087
5297,Washer,Samsung,M3,Critical,East,8.41966467187677,6.631599873902672,1205.747544623427,0.9246733170929184,22.212517361224236,59.22190539636287,35.07045388084842,230.13903923596428,18.179629365804715,21.612726888311467
1995,Washer,LG,M2,Average,South,20.28474187173551,5.399918338789932,506.4093212319638,0.974357789374975,15.663457744470254,69.84213661029582,59.892477544553465,224.1294820503584,17.97114289609887,31.978340559046845
8629,HVAC,Samsung,M2,Average,West,10.918958601924103,6.903961262575997,1160.0550688355079,0.5889466535659038,37.54447648012214,49.60485746584749,23.838117463380833,228.05131942407618,6.504672758749221,28.435103354034936
2016,Washer,Whirlpool,M3,Good,South,6.967327058314124,4.985667650273203,2007.1693140009015,0.6110069498971061,5.741145904369991,49.29539433939584,17.759488325680827,239.05727376982446,13.710360797283947,21.454557148011975
8869,Refrigerator,Whirlpool,M2,Good,South,21.610085992876826,3.076773512148337,2086.6182519268114,0.8810703466364032,6.07196353234559,26.751446711401424,37.831714254970734,231.69000621494988,15.350666246663618,29.795009884226186
7439,Washer,Samsung,M1,Good,North,9.106810409263744,7.481959582594664,549.8732505094168,0.5240052555355993,7.634833583997587,78.59001221781517,49.201618939108435,215.24793384792312,17.92770712954704,57.2099322115305
8892,HVAC,Samsung,M2,Average,West,4.137323595475763,3.6862638484180623,2234.2274603223923,0.9573226547075788,22.89714939110235,35.07086900305184,35.58656059673919,216.52351668060535,20.395146500169755,60.48410826335625
7863,Refrigerator,Samsung,M1,Good,South,1.2050570613980858,4.3661572162580775,1808.012251854119,0.8255229188967406,7.653844560424378,43.54093023825856,57.52926338238461,243.95240278914525,13.257786735221394,59.91930926711248
8916,Dryer,Whirlpool,M1,Critical,West,8.874740955539636,0.4448162770640782,1438.45921997177,0.882255167711413,5.356909618746391,76.453092459105,58.60934893732192,238.08836868096873,13.051209885072767,46.079315325523076
9529,HVAC,Whirlpool,M3,Critical,North,9.03470845406584,3.2310498133149577,853.7640077693613,0.9601525166500695,6.729235218215255,31.212629976822644,47.95203158243918,248.59543340707273,20.48710162037345,30.655766992233957
1878,Washer,Whirlpool,M2,Good,East,2.558382673943013,0.8199622050720847,2661.8445498349643,0.6736441030058695,27.4888437241747,61.2514238293576,19.87175028828536,241.34033321011842,9.980596436268074,22.52861428972847
5887,HVAC,LG,M3,Average,West,10.388291609289848,6.090773391482984,717.3518291403789,0.725531194932469,31.153349590017193,11.781014019699164,59.28037281988592,217.38211616627663,10.470130246525901,52.33473975534069
5859,Dryer,Whirlpool,M3,Critical,West,17.720948281716932,6.056173497538353,2700.7237655034696,0.8355532337834959,8.138829398817023,26.667387737645,23.548795293132496,228.60671628788162,8.313582496947667,55.449747553823656
7331,Washer,Samsung,M1,Good,South,9.045826509879163,6.756370454592442,552.4498573728536,0.8884789082440133,21.164864355857436,29.064106047997235,37.84214569304659,236.79699418003676,20.18404429006288,50.801271182484214
9571,Dryer,LG,M2,Critical,West,13.61129469544432,6.298910413123418,2052.6067340962727,0.7150108766766168,24.456042309464905,33.002129033586584,30.75136448775291,210.46634908154803,20.25927336825891,20.322030321992305
9684,Washer,LG,M1,Critical,West,6.342628441791289,6.2520726103222115,2200.0922175676315,0.7553704462358894,24.715906322713618,33.43916949407935,16.909586035537522,237.59532399419223,19.345738577253428,27.76486275221555
8208,Refrigerator,LG,M2,Average,North,18.385520955905015,2.270662477357083,589.3864539678973,0.7946514922086714,23.713200994004985,16.245145713092086,26.79770328845127,245.01844671569842,20.07202613444978,49.91411847119953
6276,HVAC,LG,M2,Critical,East,13.154891877543582,4.712701508602927,1367.2168191231835,0.9028040115072435,29.656533778759457,63.30349037657798,40.20660210250948,236.07726265018846,9.647792567062341,69.7541793383842
3062,HVAC,LG,M3,Good,South,8.984331576623788,1.2753646793373339,2074.5699201302496,0.8607685912870964,20.763676102918986,69.58009010273464,26.34700558163606,243.95274210493986,9.704055749827688,41.68856472647235
1064,Refrigerator,Whirlpool,M2,Critical,West,20.716810207487278,1.2708078741772155,1487.0941150730255,0.5809143465517792,14.133826170495807,56.79650150493796,15.681206094986916,237.34036142455437,9.922054187642464,32.47942518214897
9006,HVAC,LG,M1,Average,North,15.046292907455578,3.355413353406182,1200.4137147071997,0.9606807178008077,30.727177041145048,75.62902575442851,9.111506767377918,210.09683488168773,6.690053893278405,54.31224574733717
3568,HVAC,Samsung,M2,Critical,South,13.234142717076182,7.675982375663493,2510.188276191815,0.7955021967693243,25.819531218889722,43.12777371939495,36.80329229072675,211.2298495143353,21.5169830819977,36.96877848750417
6463,Refrigerator,LG,M3,Good,South,13.551379749552959,2.8149537856714617,1641.0241655469636,0.5963821647905028,18.10088558678768,59.59584080811644,24.56057588367745,228.2556830321662,13.826349996078442,50.081426626128916
3027,Washer,Whirlpool,M1,Good,East,4.34979573549344,6.138350790502306,2641.1936595375305,0.7669447408543149,30.55829638788441,53.716712952643135,26.876361454854823,244.04612983424494,22.372818038789717,56.48808229569222
3695,Refrigerator,LG,M2,Critical,North,15.26202820312551,5.843648323087817,1933.482786568606,0.7967171577020526,13.192917468601225,40.18929977058119,25.266792883609646,242.2195832305109,6.257022267910745,26.948390456105297
6258,Washer,Whirlpool,M2,Average,South,16.58545354626193,0.36108123211211773,1597.370903136121,0.9722358586643456,21.534939061832755,55.83703506924936,32.613825998552315,223.26307759721004,24.25320162619431,67.43005607893983
6618,Refrigerator,Samsung,M1,Good,East,16.607479344038268,4.85665932844995,1819.5835859948247,0.9841063548336879,23.015506746657067,12.990795130007774,32.01261126706095,213.97251112874633,8.894703452179707,44.90461811689195
7736,Refrigerator,LG,M2,Good,West,19.36135672963068,3.659069802837812,2935.1534183545164,0.9776834910144578,34.60604620745212,65.44012565719845,22.60418020696753,235.21884988870644,19.553273485589465,25.03830306092887
1391,Washer,Samsung,M2,Average,West,19.743055799643894,4.634765464064132,1528.1203528410335,0.9888866336149295,2.450508446436335,73.78743878373456,53.63071891192999,228.39164124504856,20.086771020892133,20.926688333687753
6892,Washer,Samsung,M2,Critical,South,20.407073331516383,7.82231429925474,725.4411109618349,0.9095307980622471,34.87047721891329,61.72484857804582,10.863653886116886,237.61569443272663,24.122754823443312,63.344243737772416
4561,HVAC,Samsung,M3,Critical,North,1.560915221803778,5.046395334249562,1498.1700681816283,0.5582543257398163,10.804230274847951,66.83311219936559,21.247524686504388,249.79052449572566,18.603488049030652,38.330207171781424
7184,Washer,Whirlpool,M2,Critical,East,15.281239423973547,3.0892902497758983,2274.773839000637,0.7637745596803701,29.67416651064704,11.739416074500891,7.485459385541312,248.3188478374714,11.427321487424159,58.69560181762902
4099,Washer,Samsung,M1,Critical,South,13.621207936363206,3.874154143150383,907.9089798125682,0.5745652766138074,28.968143242620055,12.450221399769342,45.482841990385374,240.48881979809042,7.1848753222173745,60.13361632617391
7278,Refrigerator,Samsung,M1,Average,East,10.312224810708052,7.534962289452019,1861.3740731059972,0.6686842490196696,14.652537524255147,42.93307597548511,22.988652912338683,212.66084759707275,15.933821300148212,20.801732328492875
9392,HVAC,Whirlpool,M2,Average,North,5.436968792935341,4.0880401229858085,2242.4342789304246,0.6972329482306708,13.626303607832229,17.49016789890535,27.012062882228417,234.91308434618185,12.99160762738824,51.47707699039785
4104,HVAC,Whirlpool,M3,Good,South,11.453699054847545,7.376004093226203,2515.6261885832923,0.6870215302840185,5.990646763924273,39.76437213354822,50.91842350655819,215.4867702152821,20.345838217733345,48.46330123389815
8215,Refrigerator,Samsung,M3,Critical,East,7.494246975461137,1.638300857996235,1485.9241154613492,0.7256767202924317,38.02199567266686,50.14291844936749,5.501833036106374,214.0473238151047,8.548386591657252,29.41104705262094
3454,Washer,Whirlpool,M2,Average,South,22.022060688559193,3.0761857379642783,1305.956062423039,0.9739759265862935,17.17034518672459,36.56007718405216,59.94524635914172,214.71983116219266,18.20769581973223,30.630670708072454
9996,Refrigerator,Samsung,M3,Average,North,3.305773225900486,6.245530238047637,1004.5544649532626,0.9514493404611488,24.189744184192904,55.016687982289206,58.44137953103746,215.8805978133013,10.959943647831814,36.48238229247666
3731,Refrigerator,LG,M2,Average,South,5.496219230193477,5.9792227952624595,2174.2404497273455,0.8041507167172859,1.0426914929359288,59.55088576551884,20.585938947252636,244.15358616400442,16.50269072279435,43.18441828811903
9154,HVAC,Samsung,M1,Critical,East,13.83205352923534,0.6751698880788566,2280.429214232556,0.5153337437258875,21.879878227540154,48.326584687727006,37.613198905304316,235.2401400179001,12.865301737243195,26.036589705052698
6056,Washer,Whirlpool,M3,Good,West,21.37070385085808,3.3043029754481754,2449.1992598338948,0.9934169102263881,8.491733715709477,16.669225307629205,12.13656859994512,226.78726910502846,21.22782042105718,68.24050962672146
9110,Refrigerator,Whirlpool,M1,Good,West,13.981605117253938,5.466988047807598,1593.3025503238334,0.6781067920101975,27.35034608355154,21.499341653367438,55.4929194148821,213.17152165572836,9.737114434284539,29.685236047331912
4840,Washer,Samsung,M2,Critical,East,15.923385670689498,5.596172053658034,706.2885697458097,0.9674507692063347,10.178229795993202,54.75301769444748,23.243102290658527,225.8907679037729,19.720421160860578,57.510097174218295
2028,Dryer,LG,M2,Good,East,15.69388762635665,6.230706919771646,2762.834105721568,0.7762077983457489,30.440447831177075,68.08040968759967,9.872079274662314,226.5310001959058,8.869294646188667,48.45161157154492
8385,HVAC,Samsung,M1,Average,South,8.823962956174054,6.070071470744871,1045.600774620219,0.8714560071077817,1.541328225335481,45.769454651904695,6.386802506905931,220.54411273082,16.560442266237942,43.05754295642813
1502,Washer,Whirlpool,M3,Critical,West,6.76146110934456,0.7945481029465017,2252.105695550751,0.7686921855689367,18.00723048130308,41.93230695641223,13.207548825414912,237.48871713169757,21.243852685344486,66.8312195571508
7910,Washer,Samsung,M2,Good,East,8.621213765070063,4.354566932234648,1886.9424632557182,0.5331018263284983,23.55177738163267,30.189969720789215,10.340489054155475,237.01056196393142,10.530535205218928,46.96803373502355
7938,HVAC,Whirlpool,M3,Good,South,3.953705642918682,1.0357968527281325,2128.9957677559432,0.7619482217049653,6.400523163211096,65.9266400887337,28.216737536069722,249.23530327611996,19.68895363429253,51.00950928866051
5488,HVAC,Whirlpool,M3,Average,East,17.168870011250725,3.0673483057609006,1336.2180143006067,0.7137141007042351,29.580351079023156,15.394026167685428,26.806626965828183,216.12197037304153,14.49393394228589,40.74262854798736
1206,Dryer,Whirlpool,M3,Critical,North,19.471697189377828,2.6314300941758137,617.8208598948252,0.7654230637036465,17.267720160072656,69.79257501506262,53.943039915146386,220.9200228658553,18.256928182292647,34.81011484620462
6134,Refrigerator,Samsung,M2,Critical,South,15.965667988374413,6.5654949889092595,2158.7742486165307,0.7427709681500485,22.675265245032975,17.626478242465176,48.372698253732196,232.90729975868362,22.074249800881447,28.39827623206675
6977,Washer,Samsung,M3,Critical,South,11.707915764868044,2.9172003885805458,818.09399727499,0.6243233493797447,14.708788638891091,23.62148396844386,45.87676110700666,219.43954584573163,12.0360939521752,40.01385445710784
8721,Dryer,Samsung,M2,Average,South,5.984453472619881,4.1119356670907,1354.8262741218264,0.7418628949224533,31.465312685402434,77.24163212745697,45.06421910086882,220.7089510739088,10.864667665565333,35.72431522549384
8035,Refrigerator,Whirlpool,M1,Average,East,9.807205389859078,3.7131777941491646,2921.2908273861954,0.5835324846906347,8.467503762207787,54.689488997000865,37.657161361315595,227.84069433101075,18.421718736742736,59.86933998353194
2484,Refrigerator,Whirlpool,M1,Critical,West,14.890823463950065,4.673319965470062,1623.0608150787104,0.88872624498352,25.65980341256092,73.73814574264503,25.939559032786363,228.77762585424074,6.537598727599454,67.65374234883964
8858,Dryer,Whirlpool,M1,Critical,South,16.820092405143107,0.5554674333564646,2966.137153027439,0.5344647739426169,35.5940424787359,15.336840675437557,39.11466041003358,233.9629733605525,7.10704132364071,38.534553600872755
1863,Dryer,LG,M1,Critical,North,9.823982094442776,2.991436123831841,1127.9472751048452,0.993479641764306,7.993360219717262,18.718286950694665,19.371587809182508,221.3756051314789,11.503445888918424,26.78349412806331
3790,Washer,Whirlpool,M1,Average,North,13.95157758310925,4.146968233895017,930.7108243502075,0.5516521701543837,24.717841552273395,20.278591756827844,43.807212505525335,223.5136617208271,17.222166654419862,67.10065964634737
8408,HVAC,Samsung,M2,Average,West,20.19791079693898,6.089372943964997,707.8861447165589,0.592263821775371,34.957815623016344,52.058441824023575,21.35954824087387,237.4599622187665,17.356121114429573,54.238206099994066
9755,Refrigerator,LG,M3,Critical,East,4.41703287072343,7.62063644018665,2685.885680790148,0.7671730030466609,28.567463193997348,52.0336489022338,49.83230693051006,226.7301422803022,8.23368037182895,57.180399985225236
6116,Washer,LG,M1,Average,North,2.11695008790974,2.8788219950302354,1062.5802964814993,0.6833479685799742,20.749844834551126,13.085537727410909,25.639634233716578,240.09585190415234,10.220311452141999,28.55758718240126
7019,Refrigerator,Whirlpool,M3,Average,South,22.28485079554019,3.902755689883386,1842.8170898821024,0.8908209069215952,36.01676028741192,63.37212316275081,32.110329973467806,226.48830897810774,16.30956358717342,56.13296245812739
2757,Washer,Samsung,M1,Average,North,4.935825660090047,7.885401043735684,1939.0299672691697,0.918307164582757,26.723061421555204,57.59269414683169,52.29055361960465,210.04284993757028,7.659304733711998,69.68067265641184
8574,Refrigerator,LG,M1,Good,North,7.966923398363711,7.039921533205926,2499.291706238515,0.88265822397529,6.35069625747887,43.63437763029589,58.09120038081416,243.80419791284265,9.85353052678174,50.87576195227641
7374,HVAC,Whirlpool,M2,Average,South,18.311193160258036,6.48775171156958,1959.0914875699596,0.9401628601459417,15.772124956832196,13.527490697251999,6.8193723154291535,234.76390399348588,15.389061359145161,20.511660953971255
7892,Dryer,Samsung,M3,Critical,South,22.682378597104744,3.5798011612486644,913.0736701564281,0.6360783613390173,15.93372076682998,74.89955334280262,10.800914479635848,225.3047412803088,12.129705246562608,61.68515647936798
2678,Dryer,LG,M3,Critical,North,10.422467554243262,6.257175370688962,583.9773734770455,0.9497343650250565,37.236427607482796,19.4603801566233,6.755894181013895,244.92013710491636,18.643047935813577,32.70491774313225
4242,Washer,Whirlpool,M3,Good,West,3.4215649174477725,0.4827968900774573,1522.0748816414393,0.6256975154624507,31.38617494044803,28.084372231944794,17.94037328324032,221.3431449807917,15.063517559401589,69.58758403066643
5636,Washer,LG,M1,Average,South,23.542509739543085,4.501957699196786,1130.8278565541939,0.7439420820961183,26.106914067172696,60.042940370691156,40.66469313846742,224.3836777078225,20.704295314380218,44.68935834736352
2059,Refrigerator,Whirlpool,M3,Average,North,8.735947903574804,7.122494535746918,1762.652542171305,0.942504110803762,2.429222023688416,59.17236198003151,31.403064128684075,231.3830249106647,21.068597129281553,44.39704060037778
7668,HVAC,LG,M1,Good,South,18.75277320296443,7.218453631661576,1145.9386286103688,0.8330974547354748,18.876808684657096,57.03829624674102,15.638313099918626,244.0784937266453,11.479995555939075,33.33067012080925
4157,Washer,Samsung,M2,Critical,West,17.55568049691287,7.381544928552265,2105.714687931204,0.67467661331836,11.52227879429076,54.14333097755032,14.952480188955704,227.15129200616417,6.759791141097001,51.60931192773386
